,u,g,r,i,z,class,redshift
85156,18.35621,17.0984,16.65458,16.50795,16.44642,0.0,-8.800227e-06
85161,18.59897,17.53267,17.035999999999998,16.75766,16.684160000000002,1.0,0.07210718
85163,18.88484,17.82402,17.38522,17.09512,16.96164,1.0,0.07248645
85164,19.10679,17.8715,17.27436,16.8699,16.61834,1.0,0.07324033
85181,18.418870000000002,17.23294,16.733970000000003,16.54484,16.45768,0.0,3.83892e-05
85184,19.02476,17.56706,16.91473,16.72729,16.6097,0.0,0.0003416318
85202,18.75274,17.65465,17.241,16.969170000000002,16.900660000000002,1.0,0.05377624
85209,18.424789999999998,17.223770000000002,16.69584,16.42064,16.16752,1.0,0.02682129
85212,18.54916,17.3876,17.06017,16.89534,16.75905,1.0,0.02068178
85219,18.234579999999998,16.83979,16.2134,15.86549,15.62985,1.0,0.03580263
85222,18.66903,17.00445,16.25842,15.88829,15.627970000000001,1.0,0.06801303
85226,18.5676,17.06589,16.47644,16.04866,15.81608,1.0,0.07349395
85238,18.28708,17.08525,16.54202,16.188129999999997,15.969370000000001,1.0,0.0574904
85245,18.27376,17.12054,16.86412,16.78132,16.71656,0.0,0.00018427080000000002
85258,18.45942,17.08898,16.35289,15.94275,15.67007,1.0,0.07052085
85266,18.360120000000002,17.12556,16.72549,16.50355,16.320710000000002,1.0,0.01964221
85273,18.49519,17.52194,17.062620000000003,16.8786,16.8134,0.0,0.00022383349999999998
85277,18.99756,17.77073,17.16749,16.83365,16.652260000000002,1.0,0.05786367
85279,18.335279999999997,17.2156,16.5982,16.172,15.92855,1.0,0.06929558
85286,18.28899,17.31522,17.01865,16.776310000000002,16.72034,1.0,0.06614743
85336,18.419929999999997,16.96781,16.32692,16.00984,15.76039,1.0,0.02720071
85337,18.74411,17.657429999999998,17.2094,16.97395,16.7758,1.0,0.03224579
85359,18.48562,17.14193,16.542920000000002,16.26361,16.06502,1.0,0.03571635
85376,18.3891,17.1558,16.69064,16.39721,16.179470000000002,1.0,0.03840175
85379,18.44754,17.28389,16.84075,16.55549,16.36202,1.0,0.03939414
85381,19.12,17.82863,17.18879,16.869310000000002,16.62868,1.0,0.04062436
85389,19.181639999999998,17.265710000000002,16.36889,15.975670000000001,15.64851,1.0,0.05176447
85391,18.88404,17.17919,16.552970000000002,16.32536,16.21825,0.0,0.0002729212
85398,18.46686,17.31239,16.8971,16.62908,16.5023,1.0,0.04555992
85411,19.19715,17.70593,17.04242,16.791439999999998,16.659329999999997,0.0,4.4931640000000005e-05
85412,18.93616,17.40217,16.70676,16.367420000000003,16.11946,1.0,0.02663151
85420,18.58523,16.96421,16.396739999999998,16.125420000000002,16.06165,0.0,0.0001902536
85429,19.01215,17.49266,16.85428,16.594379999999997,16.45607,0.0,0.00023452180000000002
85431,18.51526,17.48961,17.14586,17.02502,16.980970000000003,0.0,0.00017325400000000002
85439,18.77136,17.22145,16.49685,16.10572,15.8345,1.0,0.06977475
85448,18.40356,17.45929,17.00705,16.833,16.64881,1.0,0.01965183
85466,18.22566,17.13553,16.7679,16.625989999999998,16.57358,0.0,8.240761e-06
85468,18.54919,17.41469,16.94211,16.55864,16.65827,1.0,0.06984682
85492,19.076060000000002,17.73282,17.09724,16.76697,16.54737,1.0,0.06859481
85508,19.193939999999998,17.23031,16.35616,15.928529999999999,15.616810000000001,1.0,0.05340922
85513,19.09712,17.55485,16.75649,16.30796,15.98146,1.0,0.06246116
85517,19.11487,17.7908,17.27705,16.95916,16.78405,1.0,0.06476118
85522,18.36261,16.89537,16.35295,16.17268,16.09316,0.0,-3.9608260000000006e-06
85524,18.94549,17.20485,16.47544,16.165010000000002,16.001079999999998,0.0,-2.990329e-05
85556,18.70841,17.516029999999997,17.06164,16.75478,16.57769,1.0,0.06562429
85565,18.96868,17.74472,17.10109,16.679129999999997,16.4356,1.0,0.06716845
85584,19.23005,17.648310000000002,16.98177,16.63438,16.4277,1.0,0.06827942
85587,18.53451,17.10639,16.54865,16.34406,16.23995,0.0,-1.1885519999999999e-06
85599,18.5938,17.3192,16.71216,16.36219,16.07797,1.0,0.07338641
85623,18.457279999999997,17.318270000000002,16.89327,16.629579999999997,16.461489999999998,1.0,0.05382392
85627,19.1059,17.44712,16.67033,16.22165,15.954310000000001,1.0,0.06901710000000001
85644,18.84455,17.39169,16.84551,16.6605,16.57939,0.0,5.6158809999999996e-05
85645,18.774079999999998,17.34723,16.78728,16.58788,16.48088,0.0,-2.715488e-05
85657,18.89337,17.70196,17.30141,17.08677,16.87367,1.0,0.04234916
85682,18.8875,17.26815,16.49715,16.12394,15.8302,1.0,0.0338665
85692,18.45563,17.207639999999998,16.66745,16.35322,16.12794,1.0,0.05835145
85707,18.17621,16.90703,16.25105,15.8424,15.62149,1.0,0.06375175
85716,18.85122,17.39787,17.065160000000002,16.81005,16.483710000000002,1.0,0.07084868
85719,19.07045,17.66817,16.97477,16.623620000000003,16.354429999999997,1.0,0.06549276
85722,18.79683,16.86801,16.1502,15.92269,15.832379999999999,0.0,0.0003694145
85737,19.0283,17.84319,17.37463,17.080029999999997,16.948829999999997,1.0,0.04701209
85742,18.98648,17.66825,17.091479999999997,16.75713,16.496589999999998,1.0,0.05918209
85761,18.663970000000003,17.124670000000002,16.63105,16.477339999999998,16.40231,0.0,-1.678982e-05
85768,18.34357,16.77393,16.21261,16.02313,15.975370000000002,0.0,2.752531e-05
85791,19.187820000000002,17.3703,16.5242,16.14217,15.839210000000001,1.0,0.05264336
85795,18.6378,17.46988,16.92425,16.63348,16.45877,1.0,0.052332500000000004
85797,18.86047,17.31191,16.80518,16.66224,16.603720000000003,0.0,3.858493e-05
85807,18.67791,17.540429999999997,17.04525,16.7331,16.58371,1.0,0.0524965
85809,18.53868,17.475360000000002,17.161820000000002,17.03339,16.950789999999998,1.0,0.01892661
85825,18.49879,17.31943,16.89161,16.66756,16.53389,1.0,0.02143776
85830,18.39251,16.79283,16.22597,16.04179,15.98182,0.0,4.5101769999999994e-05
85832,18.90877,17.44601,16.828470000000003,16.52155,16.25839,1.0,0.03246568
85853,18.87182,17.386029999999998,16.74454,16.36356,16.0732,1.0,0.06494613
85860,18.8574,17.620160000000002,17.160510000000002,16.93773,16.79121,1.0,0.04997157
85861,18.79694,17.38865,16.68908,16.29682,16.01869,1.0,0.06201613
85865,19.12611,17.38185,16.617820000000002,16.28432,16.1314,0.0,3.23399e-05
85866,18.35436,17.25275,16.80322,16.53144,16.43176,1.0,0.02690998
85877,18.973470000000002,17.495829999999998,16.78813,16.23511,16.05011,1.0,0.07834333
85905,18.34843,17.26163,16.77778,16.563270000000003,16.443270000000002,0.0,0.000310233
85915,18.608929999999997,17.187520000000003,16.4003,16.00445,15.733979999999999,1.0,0.06261329
85930,18.44258,17.13948,16.699379999999998,16.46319,16.46198,1.0,0.03193217
85936,19.1126,17.36785,16.54672,16.16591,15.871529999999998,1.0,0.05350144
85937,18.44473,16.84711,16.1486,15.80985,15.56218,1.0,0.02351745
85940,18.752670000000002,17.588420000000003,17.10918,16.790470000000003,16.630879999999998,1.0,0.06979363
85944,18.51015,17.33547,17.021179999999998,16.82903,16.818270000000002,1.0,0.03832233
85945,19.0292,17.66747,16.90389,16.45255,16.14088,1.0,0.05849496
85972,18.68974,17.11121,16.31355,15.915389999999999,15.621229999999999,1.0,0.02991072
85983,18.8172,17.25173,16.76739,16.48375,16.33866,1.0,0.04035795
86013,19.00245,17.17931,16.38317,15.98753,15.710510000000001,1.0,0.06827938
86016,18.652079999999998,16.890610000000002,16.19365,15.937570000000001,15.77741,0.0,6.565863e-05
86031,18.96649,17.62696,17.25119,16.98728,16.81575,1.0,0.07016065
86034,19.01077,17.13785,16.29376,15.905660000000001,15.603860000000001,1.0,0.03837421
86053,18.622870000000002,17.27062,16.740170000000003,16.51698,16.3923,0.0,0.0001371008
86068,19.23207,17.38356,16.53865,16.11741,15.80272,1.0,0.05530305
86089,18.2489,16.858320000000003,16.1926,15.861939999999999,15.60237,1.0,0.03850913
86093,19.08831,17.33887,16.52964,16.158279999999998,15.8445,1.0,0.02876238
86110,18.64351,17.28625,16.68091,16.37404,16.217879999999997,1.0,0.05558551
86122,19.02645,17.28866,16.40089,15.92423,15.535329999999998,1.0,0.04464486
86141,18.191270000000003,17.05643,16.63918,16.4274,16.28179,1.0,0.02254973
86143,18.83739,17.6482,17.25475,17.05353,16.88993,1.0,0.0256865
86148,19.16331,17.61133,16.83654,16.40265,16.0932,1.0,0.04914791
86161,18.564429999999998,17.35464,16.79638,16.46921,16.270979999999998,1.0,0.07456068
86176,19.07088,17.610970000000002,16.9656,16.60118,16.37483,1.0,0.07510397
86182,18.56082,17.23554,16.56866,16.15054,15.85428,1.0,0.07863636
86183,18.164820000000002,17.437839999999998,16.88118,16.64035,16.468429999999998,1.0,0.04066062
86184,18.30719,17.10585,16.56944,16.17985,16.01008,1.0,0.05460171
86215,18.85792,17.06183,16.41289,16.1825,16.07797,0.0,0.0001204071
86216,19.20676,17.8187,17.2466,17.0,16.88015,0.0,0.0002184931
86221,18.97384,17.18965,16.49962,16.17095,15.93552,1.0,0.02061088
86225,18.78908,17.56875,17.08541,16.90367,16.85453,0.0,7.630914e-05
86229,19.23241,17.88741,17.20469,16.847089999999998,16.58624,1.0,0.06971203
86237,19.04436,17.31837,16.49837,16.113310000000002,15.8652,1.0,0.07349133
86240,18.380489999999998,17.387629999999998,16.97201,16.80165,16.73131,0.0,0.0009020531
86243,18.42223,17.11766,16.50272,16.06915,15.80621,1.0,0.03488235
86244,18.30114,17.07546,16.45788,16.067629999999998,15.699160000000001,1.0,0.06517652
86245,18.89046,17.02889,16.3789,16.17279,16.08922,0.0,4.6627640000000003e-05
86248,18.384,17.4241,17.14442,16.96255,16.82102,1.0,0.02895897
86252,19.05396,17.60182,17.07668,16.72396,16.582729999999998,1.0,0.07364283
86253,18.41666,17.44809,17.11918,16.93945,16.79169,1.0,0.03189047
86256,18.225939999999998,16.838070000000002,16.20973,15.87319,15.608260000000001,1.0,0.05497964
86266,18.47716,17.36986,16.92773,16.769660000000002,16.70188,0.0,9.112576999999999e-05
86269,18.3189,17.19771,16.868920000000003,16.63975,16.64932,1.0,0.04616152
86272,19.06713,17.689629999999998,17.165,16.93502,16.8602,0.0,0.0001075713
86275,19.16988,17.86894,17.0591,16.61579,16.24333,1.0,0.0436917
86292,18.75566,17.373479999999997,16.84219,16.515829999999998,16.34506,1.0,0.06901227
86296,19.14196,17.3889,16.51618,16.12878,15.81381,1.0,0.05265401
86326,18.18092,16.95469,16.46045,16.204720000000002,16.01604,1.0,0.04105965
86335,19.15513,17.76175,17.06806,16.65476,16.391560000000002,1.0,0.06744336
86337,18.25846,17.13192,16.69813,16.53196,16.50103,0.0,4.0114299999999996e-05
86338,18.89551,17.78088,17.180989999999998,16.78782,16.527479999999997,1.0,0.07863997
86342,18.214579999999998,17.3862,17.114320000000003,16.96438,16.83493,1.0,0.02105877
86346,18.26884,17.34993,17.08369,16.9993,16.96513,0.0,0.00045976
86361,18.97123,17.1725,16.36317,15.969529999999999,15.720379999999999,1.0,0.03039347
86368,19.115560000000002,17.66529,17.0693,16.72549,16.453129999999998,1.0,0.0692168
86396,18.925420000000003,17.42004,16.85407,16.65608,16.57337,0.0,0.0001131274
86397,18.45881,17.47438,17.19624,16.91056,16.838720000000002,1.0,0.05265345
86399,18.65456,17.39017,16.99541,16.74461,16.60951,1.0,0.04949994
86408,18.26647,17.13274,16.73327,16.61255,16.59864,0.0,8.093861e-05
86413,18.24059,17.39425,17.00275,16.84263,16.6618,1.0,0.028314699999999998
86442,18.601860000000002,17.007460000000002,16.383570000000002,16.108079999999998,16.00972,0.0,0.0005144973
86447,18.7288,17.669929999999997,17.21981,17.00964,16.85014,1.0,0.02202821
86451,19.00907,17.83671,17.36047,17.08302,16.85564,1.0,0.05684711
86465,19.15351,17.4349,16.6365,16.26184,15.94599,1.0,0.04947266
86475,18.91702,17.46678,16.8607,16.58906,16.435660000000002,0.0,-1.943848e-05
86479,18.790020000000002,17.59389,17.01023,16.76827,16.63205,0.0,-1.6687550000000003e-05
86480,18.65065,17.519660000000002,17.034670000000002,16.73834,16.54339,1.0,0.06502337
86487,18.4002,17.125320000000002,16.568579999999997,16.28175,16.14751,1.0,0.05357451
86504,19.17391,17.0499,16.16836,15.803120000000002,15.60025,0.0,0.0007049352
86522,18.54877,16.868270000000003,16.22832,15.9915,15.90494,0.0,-2.183686e-05
86529,18.96384,17.2562,16.405910000000002,15.96835,15.672410000000001,1.0,0.06467225
86554,18.388679999999997,17.047320000000003,16.35145,15.948529999999998,15.66111,1.0,0.07062357
86562,18.41536,17.105929999999997,16.658179999999998,16.315260000000002,16.15309,1.0,0.06249652
86577,18.70097,16.98762,16.27583,16.005679999999998,15.87408,0.0,1.960055e-05
86591,18.66851,17.41691,17.09289,16.86531,16.74135,1.0,0.04850157
86604,18.46069,17.288829999999997,16.8535,16.65694,16.606170000000002,1.0,0.03829779
86606,18.46024,17.396279999999997,16.975179999999998,16.786070000000002,16.70368,0.0,0.0001221115
86607,18.5469,17.14338,16.40257,15.985999999999999,15.651860000000001,1.0,0.05098701
86609,18.36206,17.42445,17.06771,16.93169,16.88575,0.0,5.13e-06
86610,18.89003,17.54317,16.94637,16.55627,16.31964,1.0,0.07411691
86611,18.67671,17.48174,16.98719,16.66986,16.50761,1.0,0.07083785
86617,18.551029999999997,17.62161,17.31629,17.034860000000002,16.94041,1.0,0.05789305
86618,18.3705,17.381220000000003,17.097260000000002,16.84555,16.688660000000002,1.0,0.04371713
86619,18.184839999999998,17.24415,16.81046,16.69201,16.630370000000003,1.0,0.0
86626,18.582520000000002,17.27831,16.78139,16.558139999999998,16.459329999999998,0.0,8.149179e-05
86627,19.159570000000002,17.3826,16.61411,16.31198,16.09926,0.0,1.632912e-05
86628,18.30941,17.17287,16.62885,16.39193,16.291729999999998,0.0,0.00023330520000000002
86634,18.97391,17.1274,16.252370000000003,15.836279999999999,15.546270000000002,1.0,0.05604852
86654,18.23261,16.98189,16.72454,16.55585,16.46689,1.0,0.02529863
86659,19.08892,17.278760000000002,16.37816,15.96372,15.669020000000002,1.0,0.06722832
86664,18.744220000000002,16.93606,16.2024,15.929889999999999,15.77275,0.0,6.319168999999999e-05
86680,18.80549,17.392570000000003,16.66264,16.296670000000002,16.02453,1.0,0.07585144
86688,19.22733,17.58352,16.81563,16.44653,16.1476,1.0,0.05466901
86709,18.67783,17.37206,16.78504,16.42936,16.19386,1.0,0.06812473
86711,18.69895,17.14104,16.62716,16.31222,16.14475,1.0,0.06292301
86712,19.16219,17.81598,17.14347,16.7902,16.55464,1.0,0.06465092
86744,18.902520000000003,17.14774,16.363770000000002,15.99833,15.6797,1.0,0.05362606
86752,19.025489999999998,17.554370000000002,16.98404,16.77113,16.6811,0.0,0.00039487349999999997
86758,19.18983,17.301479999999998,16.40318,15.99145,15.65306,1.0,0.06394873
86763,18.91541,17.72982,17.22354,17.03343,16.93529,0.0,1.143347e-05
86764,19.177889999999998,17.54381,17.15823,16.8814,16.751160000000002,1.0,0.05077517
86769,18.79261,17.628220000000002,17.0612,16.71987,16.49117,1.0,0.05729481
86793,18.41672,17.22289,17.012220000000003,16.91306,16.87696,0.0,0.00045972360000000003
86801,18.725839999999998,17.49397,17.02492,16.71934,16.51878,1.0,0.0411429
86802,18.51504,17.12559,16.73583,16.509520000000002,16.31286,1.0,0.03972419
86820,18.88781,17.65254,17.01539,16.655,16.40052,1.0,0.07028224
86831,18.3597,17.47062,17.2482,17.093,16.956979999999998,1.0,0.03649781
86834,19.16324,17.52301,16.79671,16.46106,16.18456,1.0,0.06084757
86838,18.26729,17.150660000000002,16.664070000000002,16.59629,16.37353,0.0,0.000417891
86861,19.100279999999998,17.25989,16.50544,16.142310000000002,15.81499,1.0,0.07669707
86863,18.96817,17.083579999999998,16.356170000000002,16.10077,15.960410000000001,0.0,0.00015902
86866,18.984720000000003,17.589029999999998,16.9574,16.54178,16.32309,1.0,0.07340614
86869,18.90116,17.48313,16.939429999999998,16.76098,16.68206,0.0,0.0001876017
86874,18.9792,17.65173,17.1236,16.823420000000002,16.780520000000003,0.0,0.0009560142999999999
86886,18.63724,17.45608,17.06735,16.941110000000002,16.90537,0.0,0.000177678
86887,18.56962,17.384929999999997,16.875999999999998,16.52962,16.36665,1.0,0.07499077
86900,18.33475,17.3334,16.97042,16.690479999999997,16.58492,1.0,0.07858618
86919,18.66606,17.50669,17.01055,16.829720000000002,16.72022,0.0,4.5741579999999994e-05
86921,19.182129999999997,17.51988,16.72746,16.25143,15.90695,1.0,0.0631981
86937,19.07518,17.63366,16.9423,16.57803,16.308529999999998,1.0,0.06523174
86939,18.67782,17.2107,16.4686,16.12837,15.9204,0.0,-1.8077e-05
86944,18.55798,17.18946,16.66271,16.462229999999998,16.42664,0.0,0.0002313057
86956,18.4368,17.47718,17.15945,16.95186,16.815620000000003,1.0,0.03191573
86964,18.8111,17.15404,16.2956,15.89124,15.58365,1.0,0.07771233
86966,18.553079999999998,17.26698,16.57493,16.11415,15.816529999999998,1.0,0.05792281
86988,18.72401,17.59475,17.124570000000002,16.94726,16.89321,0.0,0.0006082491000000001
87002,18.826710000000002,17.510579999999997,16.967760000000002,16.77159,16.67074,0.0,3.230891e-05
87003,18.652279999999998,17.06619,16.3066,15.90555,15.626270000000002,1.0,0.06508907
87005,18.62185,17.20745,16.54455,16.19045,15.95747,1.0,0.05397927
87018,18.563270000000003,17.01109,16.392689999999998,16.155070000000002,16.030910000000002,0.0,7.324089e-05
87045,19.02005,17.482670000000002,16.73369,16.29714,15.96865,1.0,0.04608509
87069,19.11273,17.42375,16.637420000000002,16.246779999999998,15.92481,1.0,0.04118606
87075,18.40297,17.36521,17.01087,16.702820000000003,16.58215,1.0,0.07414929
87086,18.338060000000002,16.88664,16.346239999999998,16.15855,16.09931,0.0,-2.1550999999999997e-05
87110,18.73037,17.43794,16.85886,16.50962,16.316860000000002,1.0,0.07270460000000001
87111,19.1892,17.56788,16.93657,16.60241,16.3267,1.0,0.02144919
87116,18.376179999999998,17.3828,17.03337,16.896379999999997,16.85957,0.0,-2.38521e-07
87121,18.98805,17.18453,16.3188,15.904379999999998,15.577079999999999,1.0,0.06785732
87128,18.3974,17.44555,17.22766,16.98099,16.90687,1.0,0.04282546
87133,18.52853,16.8754,16.17672,15.885079999999999,15.769689999999999,0.0,-1.6860820000000002e-06
87143,18.229979999999998,17.31245,17.04975,16.93706,16.882270000000002,0.0,0.00041887129999999996
87154,18.40551,17.24373,16.8756,16.76866,16.73885,0.0,6.114389e-05
87155,18.74857,17.055999999999997,16.20366,15.81574,15.573279999999999,0.0,-3.080939e-06
87163,18.15372,17.34488,16.930979999999998,16.72022,16.57576,1.0,0.02802738
87184,18.31107,17.32862,16.96678,16.8315,16.71763,1.0,0.01383736
87185,18.68586,17.15563,16.37591,15.96866,15.67767,1.0,0.06133530000000001
87192,18.35139,17.18398,16.78041,16.618370000000002,16.56091,0.0,8.788051e-05
87200,19.18021,17.52196,16.70157,16.26089,15.993870000000001,1.0,0.05918672
87218,18.63802,17.31392,16.610529999999997,16.234370000000002,15.9575,1.0,0.06961987
87220,19.05162,17.19986,16.318920000000002,15.901329999999998,15.5676,1.0,0.039728
87229,18.999670000000002,17.77075,17.22476,16.902810000000002,16.66088,1.0,0.03443762
87242,19.20251,17.01706,16.20494,15.900229999999999,15.748170000000002,0.0,5.066843e-05
87265,18.5898,17.20307,16.452679999999997,16.01735,15.694220000000001,1.0,0.05533594
87296,19.00443,17.37109,16.75352,16.53566,16.41658,0.0,-2.8309e-05
87297,18.535870000000003,17.45421,17.1446,16.9035,16.73386,1.0,0.04265733
87309,18.55966,17.14415,16.51906,16.197029999999998,15.981979999999998,1.0,0.05574055
87314,18.88278,17.72714,17.18768,16.91217,16.71012,1.0,0.03307534
87322,18.31311,16.782339999999998,16.14229,15.87154,15.735999999999999,0.0,0.0009056778999999999
87325,18.74795,17.40294,16.83315,16.51132,16.32255,1.0,0.06948404
87333,18.371470000000002,17.22491,16.75141,16.47505,16.269579999999998,1.0,0.04151108
87337,19.236639999999998,17.26688,16.356579999999997,15.941920000000001,15.609179999999999,1.0,0.07178042
87348,18.37517,17.35361,16.97107,16.74802,16.61598,1.0,0.02046882
87351,18.17118,17.06005,16.71319,16.5983,16.55521,1.0,0.0
87362,19.11676,17.64305,17.12235,16.789270000000002,16.48258,1.0,0.07286254
87381,18.25008,17.37483,17.08396,16.900270000000003,16.79363,1.0,0.03088095
87386,18.95802,17.488129999999998,16.933529999999998,16.734939999999998,16.629820000000002,0.0,3.6574629999999996e-05
